problem_id,similar_problem_id,similarity_score,rank,domain,subtopic,difficulty_label,similar_domain,similar_subtopic,similar_difficulty_label
MATHNET-023f,MATHNET-0cvk,0.774145514139056,6,Discrete Mathematics,Combinatorics,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-01l8,MATHNET-01el,0.7738351131790868,9,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-01el,MATHNET-01l8,0.7738351131790868,8,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-00f5,MATHNET-0lgk,0.773801314535287,8,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-01bf,MATHNET-0500,0.7737679258766613,6,Discrete Mathematics,Combinatorics,Hard,Discrete Mathematics,Combinatorics,Hard
MATHNET-0500,MATHNET-01bf,0.7737679258766613,8,Discrete Mathematics,Combinatorics,Hard,Discrete Mathematics,Combinatorics,Hard
MATHNET-0kfw,MATHNET-06pl,0.7733467717057809,7,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-00f5,MATHNET-0d0v,0.7733097601011352,9,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-03wz,MATHNET-0cg1,0.7731158650290968,10,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0cg1,MATHNET-03wz,0.7731158650290968,6,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0apw,MATHNET-0i5e,0.7730240652076232,6,Algebra,Algebraic Expressions,Medium,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy
MATHNET-0i5e,MATHNET-0apw,0.7730240652076232,8,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions,Medium
MATHNET-0aj5,MATHNET-0dyh,0.7727992017250427,8,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-01l8,MATHNET-0hog,0.7727484463407831,10,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-03bc,MATHNET-0aho,0.7724422786902158,6,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0aj5,MATHNET-0dpx,0.7724369566294349,9,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0h10,MATHNET-0dzm,0.7722091420421258,10,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-01tp,MATHNET-0dbf,0.7721046328865978,5,Algebra,Equations and Inequalities,Medium,Algebra,Algebraic Expressions,Medium
MATHNET-0dla,MATHNET-0jld,0.7719609679522005,9,Number Theory,Diophantine Equations,Medium,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,Medium
MATHNET-0jld,MATHNET-0dla,0.7719609679522005,5,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,Medium,Number Theory,Diophantine Equations,Medium
MATHNET-06ze,MATHNET-01kt,0.7717319970658306,4,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-01kt,MATHNET-06ze,0.7717319970658306,4,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-021o,MATHNET-01qk,0.7715486448019748,3,Algebra,Prealgebra / Basic Algebra,Medium,Algebra,Algebraic Expressions | Equations and Inequalities,Medium
MATHNET-01bj,MATHNET-04yn,0.7711562133435704,5,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Hard
MATHNET-04yn,MATHNET-01bj,0.7711562133435704,6,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Hard
MATHNET-0930,MATHNET-09xc,0.7706675278367918,5,Algebra,Algebraic Expressions,Very Hard,Algebra,Intermediate Algebra | Prealgebra / Basic Algebra,Very Hard
MATHNET-0f8b,MATHNET-00ul,0.77036127342411,7,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-00ul,MATHNET-0f8b,0.77036127342411,10,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-03bc,MATHNET-0bg5,0.7703579768190061,7,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Easy
MATHNET-020b,MATHNET-09mt,0.7703004537110618,4,Number Theory,Divisibility / Factorization,Very Hard,Number Theory,Divisibility / Factorization | Residues and Primitive Roots,Hard
MATHNET-09mt,MATHNET-020b,0.7703004537110618,1,Number Theory,Divisibility / Factorization | Residues and Primitive Roots,Hard,Number Theory,Divisibility / Factorization,Very Hard
MATHNET-01k3,MATHNET-078n,0.7701782591523124,2,Discrete Mathematics,Combinatorics,Hard,Discrete Mathematics,Combinatorics,Medium
MATHNET-0da8,MATHNET-0b2w,0.7701487457715703,9,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0dz5,MATHNET-0ckb,0.7697554549877494,5,Algebra,Intermediate Algebra,Medium,Algebra,Equations and Inequalities | Prealgebra / Basic Algebra,Medium
MATHNET-0ckb,MATHNET-0dz5,0.7697554549877494,3,Algebra,Equations and Inequalities | Prealgebra / Basic Algebra,Medium,Algebra,Intermediate Algebra,Medium
MATHNET-04vh,MATHNET-0ax4,0.76974888478213,8,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-0dxz,MATHNET-056b,0.7696864397673453,6,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-01ei,MATHNET-0kd5,0.7696501771746023,3,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry | Solid Geometry,Medium
MATHNET-07l8,MATHNET-0dq2,0.7695784919889556,7,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0dq2,MATHNET-07l8,0.7695784919889556,7,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0jgr,MATHNET-0h1p,0.7695688859568252,5,Discrete Mathematics | Number Theory,Combinatorics | Modular Arithmetic,Hard,Discrete Mathematics | Number Theory,Combinatorics | Other,Hard
MATHNET-0h1p,MATHNET-0jgr,0.7695688859568252,7,Discrete Mathematics | Number Theory,Combinatorics | Other,Hard,Discrete Mathematics | Number Theory,Combinatorics | Modular Arithmetic,Hard
MATHNET-01x5,MATHNET-0bot,0.7695131693040844,10,Algebra,Algebraic Expressions | Equations and Inequalities | Intermediate Algebra,Medium,Algebra,Algebraic Expressions | Equations and Inequalities | Prealgebra / Basic Algebra,Medium
MATHNET-0kbi,MATHNET-0jxx,0.7693672984903712,4,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0k65,MATHNET-05ai,0.7693201415438173,10,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-05ai,MATHNET-0k65,0.7693201415438173,8,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-076c,MATHNET-06do,0.769233806292097,6,Algebra,Algebraic Expressions,Hard,Algebra,Equations and Inequalities,Hard
MATHNET-06do,MATHNET-076c,0.769233806292097,3,Algebra,Equations and Inequalities,Hard,Algebra,Algebraic Expressions,Hard
MATHNET-06xr,MATHNET-00f5,0.769213733721919,8,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-07dr,MATHNET-0bhj,0.7691374273732492,6,Algebra,Algebraic Expressions | Intermediate Algebra,Very Hard,Algebra,Equations and Inequalities | Prealgebra / Basic Algebra,Very Hard
MATHNET-0bhj,MATHNET-07dr,0.7691374273732492,9,Algebra,Equations and Inequalities | Prealgebra / Basic Algebra,Very Hard,Algebra,Algebraic Expressions | Intermediate Algebra,Very Hard
MATHNET-01tp,MATHNET-01uc,0.7690800567441859,6,Algebra,Equations and Inequalities,Medium,Algebra,Equations and Inequalities,Medium
MATHNET-06do,MATHNET-09xc,0.7687982155442318,4,Algebra,Equations and Inequalities,Hard,Algebra,Intermediate Algebra | Prealgebra / Basic Algebra,Very Hard
MATHNET-08q8,MATHNET-0lfz,0.7686464308214509,1,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0lfz,MATHNET-08q8,0.7686464308214509,5,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0jqi,MATHNET-0b2t,0.7686182086326139,3,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,Medium,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,Medium
MATHNET-00g4,MATHNET-0e06,0.7684968900133021,4,Algebra,Algebraic Expressions | Equations and Inequalities,Medium,Algebra,Algebraic Expressions,Medium
MATHNET-0e06,MATHNET-00g4,0.7684968900133021,6,Algebra,Algebraic Expressions,Medium,Algebra,Algebraic Expressions | Equations and Inequalities,Medium
MATHNET-0590,MATHNET-00ug,0.7683139665700625,4,Discrete Mathematics,Combinatorics,Medium,Discrete Mathematics,Combinatorics,Medium
MATHNET-00s2,MATHNET-0lgk,0.7681509321391844,7,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0bm7,MATHNET-05qu,0.7679369159533724,8,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0aj5,MATHNET-0etj,0.7679197588086474,10,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-06xr,MATHNET-0h10,0.767418969598427,9,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-05ai,MATHNET-0kqa,0.7673447778388983,10,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Hard
MATHNET-0dxz,MATHNET-0ax4,0.7671887713235178,7,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-0edn,MATHNET-03qo,0.7670145397218467,5,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-03qo,MATHNET-0edn,0.7670145397218467,1,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0lfz,MATHNET-00up,0.766989391393122,6,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-00up,MATHNET-0lfz,0.766989391393122,5,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-08q8,MATHNET-07l8,0.7667650688137211,2,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-07l8,MATHNET-08q8,0.7667650688137211,8,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-03gy,MATHNET-00f5,0.7667223367619961,8,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-00nb,MATHNET-0le9,0.7660752807778091,5,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Hard,Algebra,Equations and Inequalities,Hard
MATHNET-0le9,MATHNET-00nb,0.7660752807778091,10,Algebra,Equations and Inequalities,Hard,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Hard
MATHNET-00hu,MATHNET-0cwp,0.7656775147088941,7,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Very Hard,Discrete Mathematics | Geometry,Combinatorics | Solid Geometry,Hard
MATHNET-0cwp,MATHNET-00hu,0.7656775147088941,3,Discrete Mathematics | Geometry,Combinatorics | Solid Geometry,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Very Hard
MATHNET-0dyz,MATHNET-0652,0.7656663588715436,6,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0dq2,MATHNET-08q8,0.7656583785392095,8,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-08q8,MATHNET-0dq2,0.7656583785392095,3,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-01db,MATHNET-09z8,0.7655198246709237,4,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0e06,MATHNET-0b7y,0.7652935876340416,7,Algebra,Algebraic Expressions,Medium,Algebra,Linear Algebra,Medium
MATHNET-0b7y,MATHNET-0e06,0.7652935876340416,10,Algebra,Linear Algebra,Medium,Algebra,Algebraic Expressions,Medium
MATHNET-07dr,MATHNET-01b8,0.7651486412888598,7,Algebra,Algebraic Expressions | Intermediate Algebra,Very Hard,Algebra,Algebraic Expressions,Very Hard
MATHNET-01el,MATHNET-03o9,0.7651207265614796,10,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0dsa,MATHNET-00ug,0.7651150753003533,7,Discrete Mathematics,Combinatorics,Medium,Discrete Mathematics,Combinatorics,Medium
MATHNET-0dyz,MATHNET-0kd5,0.7649524344965801,7,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry | Solid Geometry,Medium
MATHNET-0da8,MATHNET-007a,0.7648204507965545,10,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0ai8,MATHNET-08wo,0.7647771081470724,6,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,Hard,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,Hard
MATHNET-08wo,MATHNET-0ai8,0.7647771081470724,10,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,Hard,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,Hard
MATHNET-0anv,MATHNET-0e8i,0.7645488679979157,10,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy
MATHNET-0alb,MATHNET-0kqf,0.7645488679979157,10,Geometry,Plane Geometry,Easy,Geometry,Solid Geometry,Easy
MATHNET-02cu,MATHNET-0e84,0.7645488679979157,10,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-02cu,MATHNET-0eao,0.7645488679979157,9,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Prealgebra / Basic Algebra,Easy
MATHNET-02c0,MATHNET-0eao,0.7645488679979157,9,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Prealgebra / Basic Algebra,Easy
MATHNET-0kn4,MATHNET-0eao,0.7645488679979157,9,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Prealgebra / Basic Algebra,Easy
MATHNET-0kn4,MATHNET-0e84,0.7645488679979157,10,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-02c0,MATHNET-0e8i,0.7645488679979157,10,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy
MATHNET-0anv,MATHNET-0eao,0.7645488679979157,9,Algebra,Algebraic Expressions,Easy,Algebra,Prealgebra / Basic Algebra,Easy
MATHNET-0cjq,MATHNET-0a2l,0.7645455011653725,8,Discrete Mathematics,Combinatorics,Hard,Discrete Mathematics,Combinatorics,Hard
MATHNET-051m,MATHNET-01b7,0.7640555604158664,4,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-01b7,MATHNET-051m,0.7640555604158664,8,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0jfo,MATHNET-0dsa,0.763905622691895,2,Discrete Mathematics,Combinatorics,Medium,Discrete Mathematics,Combinatorics,Medium
MATHNET-0dsa,MATHNET-0jfo,0.763905622691895,8,Discrete Mathematics,Combinatorics,Medium,Discrete Mathematics,Combinatorics,Medium
MATHNET-0ed9,MATHNET-04xa,0.7636118994044222,5,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-04xa,MATHNET-0ed9,0.7636118994044222,3,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-00s2,MATHNET-06x6,0.7635272167624333,8,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-076g,MATHNET-0cnn,0.7633932547316225,7,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0kf4,MATHNET-0h2a,0.7632822325258273,7,Algebra,Algebraic Expressions,Hard,Algebra,Algebraic Expressions,Medium
MATHNET-0a7l,MATHNET-03bc,0.7632025756847128,10,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-03bc,MATHNET-0a7l,0.7632025756847128,8,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-06xr,MATHNET-0cnn,0.7630099991513432,10,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-09r1,MATHNET-0fmk,0.7629526050966814,3,Algebra | Number Theory,Divisibility / Factorization | Prealgebra / Basic Algebra,Medium,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,Medium
MATHNET-0fmk,MATHNET-09r1,0.7629526050966814,4,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,Medium,Algebra | Number Theory,Divisibility / Factorization | Prealgebra / Basic Algebra,Medium
MATHNET-01db,MATHNET-05ai,0.7625465422582178,5,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Medium
MATHNET-0cwp,MATHNET-00ac,0.7624372150391818,5,Discrete Mathematics | Geometry,Combinatorics | Solid Geometry,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Very Hard
MATHNET-0gps,MATHNET-0aus,0.7622666834908096,8,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0j5i,MATHNET-08kn,0.7620030558657447,7,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,Hard,Number Theory,Divisibility / Factorization | Modular Arithmetic | Residues and Primitive Roots,Hard
MATHNET-08rj,MATHNET-03bq,0.7618977381790819,8,Geometry,Solid Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0dq2,MATHNET-06pl,0.761894354550784,9,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Very Hard
MATHNET-03vm,MATHNET-00ac,0.7618485103443741,2,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Very Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Very Hard
MATHNET-07rd,MATHNET-0ai8,0.7616797064789272,8,Number Theory,Divisibility / Factorization,Hard,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,Hard
MATHNET-0ai8,MATHNET-07rd,0.7616797064789272,9,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,Hard,Number Theory,Divisibility / Factorization,Hard
MATHNET-0dyz,MATHNET-01db,0.7615876591718942,9,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Hard
MATHNET-01db,MATHNET-0dyz,0.7615876591718942,6,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Medium
MATHNET-051m,MATHNET-0lfz,0.7615172618408346,5,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0lfz,MATHNET-051m,0.7615172618408346,7,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0f9k,MATHNET-0jxp,0.7614644731962441,3,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0jxp,MATHNET-0f9k,0.7614644731962441,9,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-01u9,MATHNET-03bq,0.7611450543692942,7,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0ag8,MATHNET-04p0,0.7611150049955517,1,Algebra,Prealgebra / Basic Algebra,Medium,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Medium
MATHNET-04p0,MATHNET-0ag8,0.7611150049955517,1,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Medium,Algebra,Prealgebra / Basic Algebra,Medium
MATHNET-07oq,MATHNET-08kv,0.7610834092844437,3,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0d4o,MATHNET-07ad,0.7609265856125929,3,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics | Equations and Inequalities,Hard,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,Hard
MATHNET-07ad,MATHNET-0d4o,0.7609265856125929,6,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,Hard,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics | Equations and Inequalities,Hard
MATHNET-0dz5,MATHNET-0b7y,0.7606595499586397,7,Algebra,Intermediate Algebra,Medium,Algebra,Linear Algebra,Medium
MATHNET-07oq,MATHNET-09pd,0.7605573655601122,4,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-06y4,MATHNET-0iic,0.7602442506939668,9,Algebra,Algebraic Expressions,Very Hard,Algebra,Algebraic Expressions | Equations and Inequalities | Prealgebra / Basic Algebra,Very Hard
MATHNET-076g,MATHNET-0gle,0.7601913620781053,8,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-041i,MATHNET-06fc,0.7599178790145328,5,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,Medium,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,Medium
MATHNET-06fc,MATHNET-041i,0.7599178790145328,9,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,Medium,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,Medium
MATHNET-00l0,MATHNET-0htx,0.7598978716543382,9,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0ecu,MATHNET-0apw,0.7596440213953827,4,Algebra,Prealgebra / Basic Algebra,Medium,Algebra,Algebraic Expressions,Medium
MATHNET-072u,MATHNET-0f8b,0.7592263909930619,4,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0325,MATHNET-074g,0.7591476396341673,2,Algebra,Algebraic Expressions | Intermediate Algebra,Hard,Algebra,Algebraic Expressions | Intermediate Algebra,Hard
MATHNET-074g,MATHNET-0325,0.7591476396341673,2,Algebra,Algebraic Expressions | Intermediate Algebra,Hard,Algebra,Algebraic Expressions | Intermediate Algebra,Hard
MATHNET-03bc,MATHNET-0est,0.7590266575605226,10,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0kbi,MATHNET-0ab4,0.758974751418344,6,Algebra,Algebraic Expressions,Easy,Algebra,Prealgebra / Basic Algebra,Easy
MATHNET-047k,MATHNET-01b9,0.758801683173382,7,Algebra | Discrete Mathematics,Combinatorics | Equations and Inequalities,Very Hard,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,Very Hard
MATHNET-0cww,MATHNET-078n,0.7586520242527435,5,Discrete Mathematics,Combinatorics,Hard,Discrete Mathematics,Combinatorics,Medium
MATHNET-06do,MATHNET-08pm,0.7584712166390231,7,Algebra,Equations and Inequalities,Hard,Algebra,Equations and Inequalities,Hard
MATHNET-08pm,MATHNET-06do,0.7584712166390231,9,Algebra,Equations and Inequalities,Hard,Algebra,Equations and Inequalities,Hard
MATHNET-0je9,MATHNET-0677,0.7583930997306455,2,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,Hard,Number Theory,Diophantine Equations | Divisibility / Factorization,Hard
MATHNET-0677,MATHNET-0je9,0.7583930997306455,4,Number Theory,Diophantine Equations | Divisibility / Factorization,Hard,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,Hard
MATHNET-01db,MATHNET-03w7,0.7583347768266946,7,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0325,MATHNET-00yo,0.758091366904362,3,Algebra,Algebraic Expressions | Intermediate Algebra,Hard,Algebra,Algebraic Expressions,Medium
MATHNET-00yo,MATHNET-0325,0.758091366904362,10,Algebra,Algebraic Expressions,Medium,Algebra,Algebraic Expressions | Intermediate Algebra,Hard
MATHNET-00et,MATHNET-00va,0.7580522342577829,4,Algebra | Number Theory,Algebraic Number Theory | Other | Prealgebra / Basic Algebra,Hard,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,Hard
MATHNET-00va,MATHNET-00et,0.7580522342577829,1,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,Hard,Algebra | Number Theory,Algebraic Number Theory | Other | Prealgebra / Basic Algebra,Hard
MATHNET-07ad,MATHNET-06dp,0.7578256795899544,7,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,Hard,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,Hard
MATHNET-0dxz,MATHNET-07uh,0.757743578293293,8,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-01kt,MATHNET-0aae,0.7576862242973404,7,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0aae,MATHNET-01kt,0.7576862242973404,7,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-05ra,MATHNET-05u0,0.757356455834654,1,Number Theory,Diophantine Equations | Divisibility / Factorization | Number-Theoretic Functions,Medium,Number Theory,Diophantine Equations | Divisibility / Factorization | Residues and Primitive Roots,Medium
MATHNET-05u0,MATHNET-05ra,0.757356455834654,2,Number Theory,Diophantine Equations | Divisibility / Factorization | Residues and Primitive Roots,Medium,Number Theory,Diophantine Equations | Divisibility / Factorization | Number-Theoretic Functions,Medium
MATHNET-05rp,MATHNET-0g0d,0.757256575815344,6,Discrete Mathematics,Combinatorics,Medium,Discrete Mathematics,Combinatorics,Medium
MATHNET-00s2,MATHNET-0etj,0.7570981937329466,9,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-01b7,MATHNET-06pl,0.7570636450431393,10,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Very Hard
MATHNET-07ad,MATHNET-09xk,0.7569427116000719,8,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,Hard,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,Very Hard
MATHNET-0czk,MATHNET-09xc,0.756894125406575,7,Algebra,Algebraic Expressions,Very Hard,Algebra,Intermediate Algebra | Prealgebra / Basic Algebra,Very Hard
MATHNET-020b,MATHNET-0jog,0.756648949073945,7,Number Theory,Divisibility / Factorization,Very Hard,Number Theory,Divisibility / Factorization | Modular Arithmetic,Very Hard
MATHNET-02gm,MATHNET-01bj,0.7565579804011282,10,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Hard
MATHNET-00s2,MATHNET-0dyh,0.7562922362770995,10,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-06y4,MATHNET-077k,0.7559526352391841,10,Algebra,Algebraic Expressions,Very Hard,Algebra,Algebraic Expressions,Very Hard
MATHNET-0dst,MATHNET-00vm,0.755514927011877,10,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-0jgr,MATHNET-017c,0.7553775830814183,6,Discrete Mathematics | Number Theory,Combinatorics | Modular Arithmetic,Hard,Discrete Mathematics | Number Theory,Combinatorics | Modular Arithmetic,Hard
MATHNET-0gps,MATHNET-08kv,0.7550780135027955,10,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-08q8,MATHNET-01b7,0.7548107219190936,4,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-01ud,MATHNET-0jxw,0.7547699299901006,1,Discrete Mathematics,Combinatorics,Hard,Discrete Mathematics,Combinatorics,Hard
MATHNET-0jxw,MATHNET-01ud,0.7547699299901006,4,Discrete Mathematics,Combinatorics,Hard,Discrete Mathematics,Combinatorics,Hard
MATHNET-0aae,MATHNET-0j3m,0.7547335512540135,8,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
